loja,termo_busca,id,sku,nome,modelo,fabricante,preco_original,preco_venda,desconto,estoque,disponivel,vendedor,avaliacao,qtd_avaliacoes,url,imagem,preco_num,ram_gb,armazenamento_gb,modelo_norm,motivos_exclusao,valida
FastShop,galaxy s25,101060,101060,"Celular Samsung Galaxy S25 Ultra 5G Titânio Azul, 256GB, 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP","Celular Samsung Galaxy S25 Ultra 5G Titânio Azul, 256GB, 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP",SAMSUNG,11999.0,5318.09,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-ultra-5g-titanio-azul--256gb--12gb-ram-e-camera-quadrupla-de-200mp---50mp---10mp---50mp-sgsms93825ttn_prd-101060,https://fastshopbr.vtexassets.com/arquivos/ids/5164605/0_efda5164-4816-41cf-8efc-8ab1ee3b77e7.jpeg.jpg?v=639184211703900000,5318.09,12.0,256.0,"Celular Samsung Galaxy S25 Ultra 5G Titânio Azul, 256GB, 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP",,True
FastShop,galaxy s25,108548,108548,"Celular Samsung Galaxy S25 Ultra 5G Titânio Prata, 256GB, 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP","Celular Samsung Galaxy S25 Ultra 5G Titânio Prata, 256GB, 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP",SAMSUNG,11999.0,6569.15,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-ultra-5g-titanio-prata--256gb--12gb-ram-e-camera-quadrupla-de-200mp---50mp---10mp---50mp-sgsms9382pttn_prd-108548,https://fastshopbr.vtexassets.com/arquivos/ids/5164610/0_39c139e8-edf3-410f-80cc-23f61b43ad8a.jpeg.jpg?v=639184211957730000,6569.15,12.0,256.0,"Celular Samsung Galaxy S25 Ultra 5G Titânio Prata, 256GB, 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP",,True
FastShop,galaxy s25,101207,101207,"Celular Samsung Galaxy S25+ 5G, Azul, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP","Celular Samsung Galaxy S25+ 5G, Azul, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",SAMSUNG,8499.0,4547.87,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25--5g--azul--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp---10mp-sgsms9362aazl_prd-101207,https://fastshopbr.vtexassets.com/arquivos/ids/5165519/0_b974f3da-c3ac-4b47-9ae3-c26b32e7bfbf.jpeg.jpg?v=639184240653070000,4547.87,12.0,256.0,"Celular Samsung Galaxy S25+ 5G, Azul, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",,True
FastShop,galaxy s25,101096,101096,"Celular Samsung Galaxy S25 Ultra Titânio e Preto, 256GB , 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP","Celular Samsung Galaxy S25 Ultra Titânio e Preto, 256GB , 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP",SAMSUNG,11999.0,6569.15,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-ultra-titanio-e-preto--256gb---12gb-ram-e-camera-quadrupla-de-200mp---50mp---10mp---50mp-sgsms938bzttp_prd-101096,https://fastshopbr.vtexassets.com/arquivos/ids/5168129/0_ab61d881-ef12-4790-8a8d-2cd5c00b6a8b.jpeg.jpg?v=639184316070300000,6569.15,12.0,256.0,"Celular Samsung Galaxy S25 Ultra Titânio e Preto, 256GB , 12GB RAM e Câmera Quádrupla de 200MP + 50MP + 10MP + 50MP",,True
FastShop,galaxy s25,106727,106727,"Celular Samsung Galaxy S25 Edge 5G Titânio Jetblack, 512GB, 12GB RAM e Câmera Dupla de 200MP + 12MP","Celular Samsung Galaxy S25 Edge 5G Titânio Jetblack, 512GB, 12GB RAM e Câmera Dupla de 200MP + 12MP",SAMSUNG,9799.0,3499.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-edge-5g-titanio-jetblack--512gb--12gb-ram-e-camera-dupla-de-200mp---12mp-sgsms937bzttp_prd-106727,https://fastshopbr.vtexassets.com/arquivos/ids/5410329/0_f1192f26-d791-44aa-bea1-f33b6f12df4c.jpeg.jpg?v=639219798606870000,3499.0,12.0,512.0,"Celular Samsung Galaxy S25 Edge 5G Titânio Jetblack, 512GB, 12GB RAM e Câmera Dupla de 200MP + 12MP",,True
FastShop,galaxy s25,101024,101024,"Celular Samsung Galaxy S25 5G, Azul, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP","Celular Samsung Galaxy S25 5G, Azul, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",SAMSUNG,7499.0,5318.09,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-5g--azul--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp---10mp-sgsms9312aazl_prd-101024,https://fastshopbr.vtexassets.com/arquivos/ids/5410304/0_18f50d25-8670-486d-9093-ee9afe5ef224.jpeg.jpg?v=639219797458500000,5318.09,12.0,256.0,"Celular Samsung Galaxy S25 5G, Azul, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",,True
FastShop,galaxy s25,100717,100717,"Celular Samsung Galaxy S25 5G Verde, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP +10MP","Celular Samsung Galaxy S25 5G Verde, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP +10MP",SAMSUNG,7499.0,4094.68,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-5g-verde--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp--10mp-sgsms93125vrd_prd-100717,https://fastshopbr.vtexassets.com/arquivos/ids/5164615/0_67977462-01e4-4087-bf0e-e7372eb2824c.jpeg.jpg?v=639184212227870000,4094.68,12.0,256.0,"Celular Samsung Galaxy S25 5G Verde, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP +10MP",,True
FastShop,galaxy s25,101023,101023,"Celular Samsung Galaxy S25+ 5G Azul Marinho, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP","Celular Samsung Galaxy S25+ 5G Azul Marinho, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",SAMSUNG,8499.0,3615.96,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25--5g-azul-marinho--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp---10mp-sgsms9362mazl_prd-101023,https://fastshopbr.vtexassets.com/arquivos/ids/5164682/0_f8fe5bd0-5a3d-4111-953a-fb93f81a6dec.jpeg.jpg?v=639184215171000000,3615.96,12.0,256.0,"Celular Samsung Galaxy S25+ 5G Azul Marinho, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",,True
FastShop,galaxy s25,100839,100839,"Celular Samsung Galaxy S25 5G, Prata, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP","Celular Samsung Galaxy S25 5G, Prata, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",SAMSUNG,7499.0,4094.68,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-5g--prata--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp---10mp-sgsms93125pta_prd-100839,https://fastshopbr.vtexassets.com/arquivos/ids/5164626/0_1ee1964b-bea7-4601-ae3e-05e0887028a8.jpeg.jpg?v=639184213043570000,4094.68,12.0,256.0,"Celular Samsung Galaxy S25 5G, Prata, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",,True
FastShop,galaxy s25,106767,106767,"Celular Samsung Galaxy S25 Edge 5G Titânio Prata, 512GB, 12GB RAM e Câmera Dupla de 200MP + 12MP","Celular Samsung Galaxy S25 Edge 5G Titânio Prata, 512GB, 12GB RAM e Câmera Dupla de 200MP + 12MP",SAMSUNG,9799.0,3499.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-edge-5g-titanio-prata--512gb--12gb-ram-e-camera-dupla-de-200mp---12mp-sgsms937bzpta_prd-106767,https://fastshopbr.vtexassets.com/arquivos/ids/5410323/0_c6ac0be0-b7ca-436a-803e-2f8059a476b8.jpeg.jpg?v=639219798294230000,3499.0,12.0,512.0,"Celular Samsung Galaxy S25 Edge 5G Titânio Prata, 512GB, 12GB RAM e Câmera Dupla de 200MP + 12MP",,True
FastShop,galaxy s25,100935,100935,"Celular Samsung Galaxy S25+ 5G Verde, 256 GB, 12GB RAM e Câmera Tripla 50MP + 12MP + 10MP","Celular Samsung Galaxy S25+ 5G Verde, 256 GB, 12GB RAM e Câmera Tripla 50MP + 12MP + 10MP",SAMSUNG,8499.0,8499.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25--5g-verde--256-gb--12gb-ram-e-camera-tripla-50mp---12mp---10mp-sgsms93625vrd_prd-100935,https://fastshopbr.vtexassets.com/arquivos/ids/4532695/0_4967837a-6ab2-44cd-83cb-4ab225e85a04.jpeg.jpg?v=639111938077170000,8499.0,12.0,256.0,"Celular Samsung Galaxy S25+ 5G Verde, 256 GB, 12GB RAM e Câmera Tripla 50MP + 12MP + 10MP",,True
FastShop,galaxy s25,129104,129104,"Celular Samsung Galaxy S25 FE 5G Azul, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP","Celular Samsung Galaxy S25 FE 5G Azul, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",SAMSUNG,5699.0,5699.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-fe-5g-azul--256gb--8gb-ram-e-camera-tripla-de-50mp---12mp---8mp-sgsms7312azl_prd-129104,https://fastshopbr.vtexassets.com/arquivos/ids/5488779/0_06713350-d6bf-4ca0-b91d-ecdcd0a05f49.jpeg.jpg?v=639231809683870000,5699.0,8.0,256.0,"Celular Samsung Galaxy S25 FE 5G Azul, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",,True
FastShop,galaxy s25,129103,129103,"Celular Samsung Galaxy S25 FE 5G Azul Marinho, 128GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP","Celular Samsung Galaxy S25 FE 5G Azul Marinho, 128GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",SAMSUNG,4299.0,4299.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-fe-5g-azul-marinho--128gb--8gb-ram-e-camera-tripla-de-50mp---12mp---8mp-sgsms7311azm_prd-129103,https://fastshopbr.vtexassets.com/arquivos/ids/5488770/0_d8411c42-dec1-4d64-92f5-733ab0ab767e.jpeg.jpg?v=639231809379970000,4299.0,8.0,128.0,"Celular Samsung Galaxy S25 FE 5G Azul Marinho, 128GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",,True
FastShop,galaxy s25,129105,129105,"Celular Samsung Galaxy S25 FE 5G Azul Marinho, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP","Celular Samsung Galaxy S25 FE 5G Azul Marinho, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",SAMSUNG,5699.0,5699.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-fe-5g-azul-marinho--256gb--8gb-ram-e-camera-tripla-de-50mp---12mp---8mp-sgsms7312azm_prd-129105,https://fastshopbr.vtexassets.com/arquivos/ids/5469521/0_29d925f8-1acd-453c-b7fe-d94c1a407bc2.jpeg.jpg?v=639228207740930000,5699.0,8.0,256.0,"Celular Samsung Galaxy S25 FE 5G Azul Marinho, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",,True
FastShop,galaxy s25,129101,129101,"Celular Samsung Galaxy S25 FE 5G JetBlack, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP","Celular Samsung Galaxy S25 FE 5G JetBlack, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",SAMSUNG,5699.0,5699.0,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-fe-5g-jetblack--256gb--8gb-ram-e-camera-tripla-de-50mp---12mp---8mp-sgsms7312pto_prd-129101,https://fastshopbr.vtexassets.com/arquivos/ids/5488787/0_4403f61a-dc6e-40b7-bca0-1b1500cc14c9.jpeg.jpg?v=639231809967570000,5699.0,8.0,256.0,"Celular Samsung Galaxy S25 FE 5G JetBlack, 256GB, 8GB RAM e Câmera Tripla de 50MP + 12MP + 8MP",,True
FastShop,galaxy s24,15394,15394,Película Protetora Anti-Reflexo para Galaxy S24 - Samsung - EFUS921CT,Película Protetora Anti-Reflexo para Galaxy S24 - Samsung - EFUS921CT,SAMSUNG,9.0,8.46,,https://schema.org/OutOfStock,,1,,,pelicula-protetora-anti-reflexo-para-galaxy-s24---samsung---efus921ct-sgefus921ct_prd-15394,https://fastshopbr.vtexassets.com/arquivos/ids/5102618/0_b6ed0d1f-338e-4022-b7db-5edd7ff0564c.jpeg.jpg?v=639179163403200000,8.46,,,Película Protetora Anti-Reflexo para Galaxy S24 - Samsung - EFUS921CT,preço incompatível com smartphone do escopo,False
FastShop,galaxy s24,15354,15354,Capa Protetora para Galaxy S24 Robusta Violeta Escura - Samsung - GPFPS921S,Capa Protetora para Galaxy S24 Robusta Violeta Escura - Samsung - GPFPS921S,SAMSUNG,39.0,29.0,,https://schema.org/OutOfStock,,1,,,capa-protetora-para-galaxy-s24-robusta-violeta-escura---samsung---gpfps921s-sggpfps921vlt_prd-15354,https://fastshopbr.vtexassets.com/arquivos/ids/5102224/0_0_675b43c4447c42f8bd0a022f.jpg?v=639179151279230000,29.0,,,Capa Protetora para Galaxy S24 Robusta Violeta Escura - Samsung - GPFPS921S,preço incompatível com smartphone do escopo,False
FastShop,galaxy s24,15135,15135,Capa Protetora para Galaxy S24 Ultra em Clear Transparente - Samsung - GPFPS928S,Capa Protetora para Galaxy S24 Ultra em Clear Transparente - Samsung - GPFPS928S,SAMSUNG,45.2,23.0,,https://schema.org/OutOfStock,,1,,,capa-protetora-para-galaxy-s24-ultra-em-clear-transparente---samsung---gpfps928s-sggpfps928s_prd-15135,https://fastshopbr.vtexassets.com/arquivos/ids/5102221/0_0_675b43c5447c42f8bd0a0232.jpg?v=639179151118270000,23.0,,,Capa Protetora para Galaxy S24 Ultra em Clear Transparente - Samsung - GPFPS928S,preço incompatível com smartphone do escopo,False
FastShop,galaxy a57,183218,183218,"Smartphone Samsung Galaxy A57 5G Tela 6.7"" 128GB Câmera 50MP Azul Escuro","Smartphone Samsung Galaxy A57 5G Tela 6.7"" 128GB Câmera 50MP Azul Escuro",SAMSUNG,3115.44,2582.29,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-a57-5g-tela-6-7--128gb-camera-50mp-azul-escuro-173064-183218,https://fastshopbr.vtexassets.com/arquivos/ids/4990593/17806518286297.jpg?v=639162743286970000,2582.29,,128.0,"Smartphone Samsung Galaxy A57 5G Tela 6.7"" 128GB Câmera 50MP Azul Escuro",,True
FastShop,galaxy a57,182736,182736,"Smartphone Samsung Galaxy A57 5G Tela 6.7"" 128GB Câmera 50MP Azul Escuro","Smartphone Samsung Galaxy A57 5G Tela 6.7"" 128GB Câmera 50MP Azul Escuro",SAMSUNG,2859.97,2582.29,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-a57-5g-tela-6-7--128gb-camera-50mp-azul-escuro-172580-182736,https://fastshopbr.vtexassets.com/arquivos/ids/4987362/17805657580085.jpg?v=639162654164300000,2582.29,,128.0,"Smartphone Samsung Galaxy A57 5G Tela 6.7"" 128GB Câmera 50MP Azul Escuro",,True
FastShop,galaxy a37,171556,171556,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Verde","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Verde",SAMSUNG,2610.01,2427.31,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--128gb-camera-50mp-verde-161410-171556,https://fastshopbr.vtexassets.com/arquivos/ids/4685005/17773861562119.jpg?v=639129952180630000,2427.31,,128.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Verde",,True
FastShop,galaxy a37,171551,171551,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Preto","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Preto",SAMSUNG,2609.99,2427.29,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--128gb-camera-50mp-preto-161405-171551,https://fastshopbr.vtexassets.com/arquivos/ids/4684999/17773862705877.jpg?v=639129952179700000,2427.29,,128.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Preto",,True
FastShop,galaxy a37,171585,171585,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Verde","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Verde",SAMSUNG,2952.42,2685.63,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--256gb-camera-50mp-verde-161439-171585,https://fastshopbr.vtexassets.com/arquivos/ids/4685233/17773861631111.jpg?v=639129953193470000,2685.63,,256.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Verde",,True
FastShop,galaxy a37,171562,171562,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Verde","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Verde",SAMSUNG,2887.77,2685.63,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--256gb-camera-50mp-verde-161416-171562,https://fastshopbr.vtexassets.com/arquivos/ids/4685000/17773862433624.jpg?v=639129952179700000,2685.63,,256.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Verde",,True
FastShop,galaxy a37,171593,171593,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Branco","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Branco",SAMSUNG,2887.79,2685.64,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--256gb-camera-50mp-branco-161447-171593,https://fastshopbr.vtexassets.com/arquivos/ids/4685312/17768486900617.jpg?v=639129953200370000,2685.64,,256.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 256GB Câmera 50MP Branco",,True
FastShop,galaxy a37,171581,171581,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Verde","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Verde",SAMSUNG,2610.01,2427.31,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--128gb-camera-50mp-verde-161435-171581,https://fastshopbr.vtexassets.com/arquivos/ids/4685243/17773862671424.jpg?v=639129953194400000,2427.31,,128.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Verde",,True
FastShop,galaxy a37,171574,171574,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Preto","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Preto",SAMSUNG,2609.99,2427.29,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--128gb-camera-50mp-preto-161428-171574,https://fastshopbr.vtexassets.com/arquivos/ids/4685213/17773862987038.jpg?v=639129953191270000,2427.29,,128.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Preto",,True
FastShop,galaxy a37,171560,171560,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Lavanda","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Lavanda",SAMSUNG,2610.01,2610.01,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--128gb-camera-50mp-lavanda-161414-171560,https://fastshopbr.vtexassets.com/arquivos/ids/4685060/17769800922168.jpg?v=639129952184070000,2610.01,,128.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Lavanda",,True
FastShop,galaxy a37,171592,171592,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Lavanda","Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Lavanda",SAMSUNG,2610.01,2610.01,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-a37-5g-tela-6-7--128gb-camera-50mp-lavanda-161446-171592,https://fastshopbr.vtexassets.com/arquivos/ids/4685389/17768487666318.jpg?v=639129953206970000,2610.01,,128.0,"Smartphone Samsung Galaxy A37 5G Tela 6.7"" 128GB Câmera 50MP Lavanda",,True
