termo_busca,id,nome,modelo,fabricante,categoria,vendedor,seller_id,preco_original,preco_venda,desconto,quantidade,avaliacao,qtd_avaliacoes,disponivel,marketplace,oferta,frete_gratis,imagem,thumbnail,produto_url
galaxy s25,703063,"Samsung Galaxy S25 5G Dual Chip, 256GB, Galaxy AI, 6,2"", 12GB RAM, Câm. Tripla 50+12+10MP, Bateria 4000mAh, Azul",samsung-galaxy-s25-5g-dual-chip-256gb-galaxy-ai-6-2-12gb-ram-cam-tripla-50-12-10mp-bateria-4000mah-azul,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,4332.22,3899.0,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/703063/Samsung-Galaxy-S25-5G-256GB-Galaxy-AI-Azul-6-2-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4000mAh-Dual-Chip_1738012154_original.jpg,https://images.kabum.com.br/produtos/fotos/magalu/703063/Samsung-Galaxy-S25-5G-256GB-Galaxy-AI-Azul-6-2-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4000mAh-Dual-Chip_1738012158_m.jpg,https://www.kabum.com.br/produto/703063
galaxy s25,703043,"Smartphone Samsung Galaxy S25 Ultra 256gb 5g - Titânio Prata, Com Caneta S Pen, Galaxy Ai, Câmera Quadrupla 200mp + Selfie 12mp, Ram 12gb, Tela 6.9”",smartphone-samsung-galaxy-s25-ultra-256gb-5g-titanio-prata-com-caneta-s-pen-galaxy-ai-camera-quadrupla-200mp-selfie-12mp-ram-12gb-tela-6-9-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,5998.89,5399.0,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703043/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Prata-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852607.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703043/medium/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Prata-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852607.jpg,https://www.kabum.com.br/produto/703043
galaxy s25,927089,"Smartphone Samsung Galaxy S25 Fe 5g 256gb Azul, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7”",smartphone-samsung-galaxy-s25-fe-5g-256gb-azul-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,3999.0,3599.1,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927089/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Azul-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1771852604.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927089/medium/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Azul-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1771852604.jpg,https://www.kabum.com.br/produto/927089
galaxy s25,947652,Usado - Samsung Galaxy S25 256gb - Azul Claro - Excelente,usado-samsung-galaxy-s25-256gb-azul-claro-excelente,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,OUTLET DO CELULAR,12470,3509.21,3509.21,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947652/Usado-Samsung-Galaxy-S25-256gb-Azul-Claro-Excelente_1786131825.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947652/medium/Usado-Samsung-Galaxy-S25-256gb-Azul-Claro-Excelente_1786131825.jpg,https://www.kabum.com.br/produto/947652
galaxy s25,876187,"Celular Samsung Galaxy S25 Edge 5g, 512gb, 12gb Ram, Câmera Dupla De Até 200mp, Tela Grande De 6.7” - Titânio Prata",celular-samsung-galaxy-s25-edge-5g-512gb-12gb-ram-camera-dupla-de-ate-200mp-tela-grande-de-6-7-titanio-prata,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,MASTERCELL,3519,4229.0,4017.55,5,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/876187/Celular-Samsung-Galaxy-S25-Edge-5g-512gb-12gb-Ram-C-mera-Dupla-De-At-200mp-Tela-Grande-De-6-7-Tit-nio-Prata_1769105613.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/876187/medium/Celular-Samsung-Galaxy-S25-Edge-5g-512gb-12gb-Ram-C-mera-Dupla-De-At-200mp-Tela-Grande-De-6-7-Tit-nio-Prata_1769105613.jpg,https://www.kabum.com.br/produto/876187
galaxy s25,703062,"Smartphone Samsung Galaxy S25 Ultra 256gb 5g - Titânio Azul, Com Caneta S Pen, Galaxy Ai, Câmera Quadrupla 200mp + Selfie 12mp, Ram 12gb, Tela 6.9”",smartphone-samsung-galaxy-s25-ultra-256gb-5g-titanio-azul-com-caneta-s-pen-galaxy-ai-camera-quadrupla-200mp-selfie-12mp-ram-12gb-tela-6-9-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,Magalu,1000,5998.89,5399.0,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703062/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Azul-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852526.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703062/medium/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Azul-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852526.jpg,https://www.kabum.com.br/produto/703062
galaxy s25,1063296,Samsung Galaxy S25 Ultra 256gb Titânio Prata;Usado - Com Cuidado - Grade B,samsung-galaxy-s25-ultra-256gb-titanio-prata-usado-com-cuidado-grade-b,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,OUTLET DO CELULAR,12470,4942.97,4942.97,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1063296/Samsung-Galaxy-S25-Ultra-256gb-Tit-nio-Prata-Usado-Com-Cuidado-Grade-B_1786388029.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1063296/medium/Samsung-Galaxy-S25-Ultra-256gb-Tit-nio-Prata-Usado-Com-Cuidado-Grade-B_1786388029.jpg,https://www.kabum.com.br/produto/1063296
galaxy s25,703059,"Smartphone Samsung Galaxy S25 Ultra 256gb 5g - Titânio Cinza, Com Caneta S Pen, Galaxy Ai, Câmera Quadrupla 200mp + Selfie 12mp, Ram 12gb, Tela 6.9""",smartphone-samsung-galaxy-s25-ultra-256gb-5g-titanio-cinza-com-caneta-s-pen-galaxy-ai-camera-quadrupla-200mp-selfie-12mp-ram-12gb-tela-6-9-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,MagaLu,1000,5998.89,5399.0,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703059/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Cinza-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1786384723.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703059/medium/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Cinza-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1786384723.jpg,https://www.kabum.com.br/produto/703059
galaxy s25,947651,Usado - Samsung Galaxy S25 256gb - Azul Marinho - Bom,usado-samsung-galaxy-s25-256gb-azul-marinho-bom,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,OUTLET DO CELULAR,12470,3294.97,3294.97,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947651/Usado-Samsung-Galaxy-S25-256gb-Azul-Marinho-Bom_1786132136.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947651/medium/Usado-Samsung-Galaxy-S25-256gb-Azul-Marinho-Bom_1786132136.jpg,https://www.kabum.com.br/produto/947651
galaxy s25,947644,Usado - Samsung Galaxy S25 256gb - Azul Claro - Aceitável,usado-samsung-galaxy-s25-256gb-azul-claro-aceitavel,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,OUTLET DO CELULAR,12470,3031.29,3031.29,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947644/Usado-Samsung-Galaxy-S25-256gb-Azul-Claro-Aceit-vel_1786132136.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947644/medium/Usado-Samsung-Galaxy-S25-256gb-Azul-Claro-Aceit-vel_1786132136.jpg,https://www.kabum.com.br/produto/947644
galaxy s25,939091,"Celular Samsung Galaxy S25 Fe 5g, 256gb, 8GB Ram, Câmera Tripla De 50+12+8, Tela Grande De 6.7” Azul Marinho - Azul-marinho - 256 Gb",celular-samsung-galaxy-s25-fe-5g-256gb-8gb-ram-camera-tripla-de-50-12-8-tela-grande-de-6-7-azul-marinho-azul-marinho-256-gb-243a64,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,CARREFOUR,3490,4198.8,3778.92,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/939091/Celular-Samsung-Galaxy-S25-Fe-5g-256gb-8GB-Ram-C-mera-Tripla-De-50-12-8-Tela-Grande-De-6-7-Azul-Marinho-Azul-marinho-256-Gb_1771852612.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/939091/medium/Celular-Samsung-Galaxy-S25-Fe-5g-256gb-8GB-Ram-C-mera-Tripla-De-50-12-8-Tela-Grande-De-6-7-Azul-Marinho-Azul-marinho-256-Gb_1771852612.jpg,https://www.kabum.com.br/produto/939091
galaxy s25,724809,"Smartphone Samsung Galaxy S25 Ultra, 5G, 512GB, 12GB RAM, Tela 6.9"", Titânio Preto",smartphone-samsung-galaxy-s25-ultra-5g-512gb-12gb-ram-tela-6-9-titanio-preto,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,J&J,15584,9499.99,9499.99,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/724809/Smartphone-Samsung-Galaxy-S25-Ultra-5G-512GB-12GB-RAM-Tela-6-9-Tit-nio-Preto_1767039520.png,https://images.kabum.com.br/produtos/fotos/sync_mirakl/724809/medium/Smartphone-Samsung-Galaxy-S25-Ultra-5G-512GB-12GB-RAM-Tela-6-9-Tit-nio-Preto_1767039520.png,https://www.kabum.com.br/produto/724809
galaxy s25,1069176,Celular Samsung Galaxy S25 Ultra 512 Gb 12gb Ram Recondicionado Preto,celular-samsung-galaxy-s25-ultra-512-gb-12gb-ram-recondicionado-preto,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,MERCADOONLINESP,3820,6499.0,6369.02,2,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1069176/Celular-Samsung-Galaxy-S25-Ultra-512-Gb-12gb-Ram-Recondicionado-Preto_1787856823.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1069176/medium/Celular-Samsung-Galaxy-S25-Ultra-512-Gb-12gb-Ram-Recondicionado-Preto_1787856823.jpg,https://www.kabum.com.br/produto/1069176
galaxy s25,876186,"Celular Samsung Galaxy S25 Edge 5g, 512gb, 12gb Ram, Câmera Dupla De Até 200mp, Tela Grande De 6.7” - Titânio Azul",celular-samsung-galaxy-s25-edge-5g-512gb-12gb-ram-camera-dupla-de-ate-200mp-tela-grande-de-6-7-titanio-azul,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,MASTERCELL,3519,4229.0,4017.55,5,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/876186/Celular-Samsung-Galaxy-S25-Edge-5g-512gb-12gb-Ram-C-mera-Dupla-De-At-200mp-Tela-Grande-De-6-7-Tit-nio-Azul_1782742118.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/876186/medium/Celular-Samsung-Galaxy-S25-Edge-5g-512gb-12gb-Ram-C-mera-Dupla-De-At-200mp-Tela-Grande-De-6-7-Tit-nio-Azul_1782742118.jpg,https://www.kabum.com.br/produto/876186
galaxy s25,999171,Usado -  Samsung S25 Edge 512 Gb Preto - Excelente,usado-samsung-s25-edge-512-gb-preto-excelente,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,CELLULAR STORE,12838,3816.13,3434.52,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/999171/Usado-Samsung-S25-Edge-512-Gb-Preto-Excelente_1783965242.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/999171/medium/Usado-Samsung-S25-Edge-512-Gb-Preto-Excelente_1783965242.jpg,https://www.kabum.com.br/produto/999171
